distance_km,hour_sin,hour_cos,dow_sin,dow_cos,month,stop_index,stops_in_route,stops_remaining,route_progress,is_same_cluster,bearing_deg,cluster_dest_cat,vehicle_type,traffic_level,weather,time_to_next_stop_min
2.4672,-0.965926,0.258819,-0.781831,0.62349,6,0,6,5,0.0,0,10.26,8,van,Low,Sandstorm,40.2
1.1014,-1.0,-0.0,-0.781831,0.62349,3,0,6,5,0.0,0,78.44,6,van,High,Sunny,37.87
1.6196,0.866025,-0.5,0.974928,-0.222521,12,6,9,2,0.75,0,330.13,9,car,Medium,Sunny,34.74
1.0036,-0.707107,-0.707107,0.974928,-0.222521,9,1,11,9,0.1,0,313.81,9,motorcycle,Normal,Foggy,19.19
3.0752,0.965926,-0.258819,-0.974928,-0.222521,9,6,11,4,0.6,0,127.89,4,car,Medium,Rainy,49.53
1.6687,-0.965926,0.258819,0.974928,-0.222521,4,3,13,9,0.25,1,289.59,2,van,Normal,Windy,25.16
3.7242,-0.866025,-0.5,-0.974928,-0.222521,9,4,10,5,0.4444,0,54.8,8,car,Low,Foggy,65.72
0.305,0.707107,-0.707107,0.0,1.0,3,5,13,7,0.4167,0,230.55,8,car,Jam,Sunny,13.64
0.5138,-1.0,-0.0,0.781831,0.62349,6,0,3,2,0.0,1,317.95,4,van,Medium,Sunny,30.96
1.4345,-1.0,-0.0,-0.974928,-0.222521,4,2,5,2,0.5,0,169.91,9,van,Normal,Sunny,29.48
1.7662,1.0,0.0,-0.781831,0.62349,4,7,9,1,0.875,0,60.08,1,motorcycle,Medium,Sunny,21.39
10.8084,0.965926,-0.258819,0.0,1.0,8,4,9,4,0.5,0,208.37,8,motorcycle,Jam,Sunny,90.0
0.1984,0.707107,-0.707107,-0.974928,-0.222521,4,11,15,3,0.7857,0,269.34,0,car,Medium,Windy,9.81
1.071,0.965926,-0.258819,0.0,1.0,9,10,11,0,1.0,0,311.62,1,car,Jam,Sunny,20.29
1.0263,-0.707107,-0.707107,-0.781831,0.62349,7,3,8,4,0.4286,1,136.49,0,car,High,Sunny,33.44
1.3853,-0.866025,0.5,0.781831,0.62349,12,8,10,1,0.8889,0,102.27,0,car,Normal,Windy,25.7
5.7351,0.965926,-0.258819,0.974928,-0.222521,3,0,4,3,0.0,1,246.81,1,car,Medium,Sandstorm,90.0
2.5408,-0.866025,-0.5,-0.974928,-0.222521,12,4,8,3,0.5714,0,89.95,3,motorcycle,Medium,Foggy,44.61
0.2408,-0.258819,-0.965926,-0.974928,-0.222521,2,1,3,1,0.5,0,87.4,3,van,High,Sunny,15.16
4.7449,-0.866025,0.5,0.974928,-0.222521,7,0,4,3,0.0,0,65.65,4,car,Normal,Sandstorm,71.9
4.6208,-0.5,-0.866025,0.974928,-0.222521,5,7,8,0,1.0,1,132.3,9,car,Low,Sunny,35.32
1.419,-0.965926,-0.258819,-0.781831,0.62349,10,2,3,0,1.0,0,158.13,5,van,Normal,Sunny,26.59
0.2377,-0.707107,0.707107,-0.781831,0.62349,2,2,5,2,0.5,0,260.95,2,car,Medium,Windy,1.0
0.9569,0.866025,-0.5,0.433884,-0.900969,4,9,14,4,0.6923,1,38.79,1,car,High,Sunny,44.48
1.7251,0.258819,-0.965926,0.0,1.0,3,9,13,3,0.75,0,153.34,9,car,High,Sandstorm,38.68
2.8483,0.5,-0.866025,-0.781831,0.62349,12,7,10,2,0.7778,0,236.82,2,car,Medium,Sunny,50.64
0.2056,0.866025,-0.5,-0.433884,-0.900969,7,4,15,10,0.2857,1,196.18,8,car,Low,Sunny,4.87
0.5322,-0.965926,-0.258819,0.433884,-0.900969,2,1,3,1,0.5,0,283.67,7,van,Low,Sunny,1.05
3.1365,1.0,0.0,0.0,1.0,10,5,15,9,0.3571,0,321.23,8,car,High,Sunny,62.98
4.6029,0.0,-1.0,-0.781831,0.62349,4,8,9,0,1.0,0,76.59,1,van,Medium,Sunny,90.0
1.6636,0.866025,-0.5,-0.974928,-0.222521,3,0,7,6,0.0,0,327.11,7,van,High,Sunny,54.81
3.2907,-0.866025,-0.5,0.781831,0.62349,6,11,13,1,0.9167,1,318.73,7,motorcycle,Normal,Sunny,40.07
1.7032,-1.0,-0.0,0.974928,-0.222521,10,2,8,5,0.2857,1,130.98,9,car,Medium,Sandstorm,54.68
2.7592,-0.258819,-0.965926,0.974928,-0.222521,11,7,10,2,0.7778,0,292.8,7,car,Jam,Sunny,82.02
1.2685,-0.258819,-0.965926,-0.781831,0.62349,1,1,7,5,0.1667,0,185.48,1,car,Normal,Windy,10.86
1.7436,-0.258819,-0.965926,0.433884,-0.900969,11,7,9,1,0.875,0,291.9,4,car,Low,Sunny,15.63
0.3462,0.707107,-0.707107,-0.781831,0.62349,12,2,4,1,0.6667,0,269.29,4,car,Medium,Sunny,22.81
2.1947,0.0,-1.0,-0.433884,-0.900969,4,4,5,0,1.0,1,346.46,4,van,Medium,Sunny,44.65
0.3363,-0.707107,0.707107,0.974928,-0.222521,7,3,10,6,0.3333,1,79.6,3,car,Jam,Windy,5.04
2.1923,1.0,0.0,0.974928,-0.222521,5,14,15,0,1.0,0,264.98,8,car,Jam,Rainy,90.0
0.7283,-0.965926,0.258819,-0.974928,-0.222521,6,4,5,0,1.0,1,5.0,2,car,High,Sunny,20.06
1.5706,0.866025,-0.5,0.433884,-0.900969,8,0,10,9,0.0,1,331.83,4,van,Low,Sandstorm,19.44
0.447,0.965926,-0.258819,-0.433884,-0.900969,8,1,3,1,0.5,0,71.61,4,motorcycle,Medium,Sunny,2.72
0.6849,0.5,-0.866025,0.0,1.0,6,3,9,5,0.375,0,134.44,6,van,High,Sunny,30.73
1.5676,0.5,-0.866025,0.974928,-0.222521,6,2,14,11,0.1538,1,303.51,4,van,Medium,Sunny,55.91
2.2628,0.258819,-0.965926,-0.433884,-0.900969,6,6,7,0,1.0,0,171.96,9,van,Jam,Sunny,90.0
3.124,-0.866025,0.5,0.974928,-0.222521,5,1,13,11,0.0833,0,238.96,9,van,Medium,Sunny,64.56
0.3706,-0.707107,0.707107,-0.974928,-0.222521,2,2,8,5,0.2857,0,130.12,4,car,Normal,Sunny,8.73
0.2655,-0.965926,-0.258819,0.781831,0.62349,5,3,15,11,0.2143,1,199.95,2,van,Medium,Sunny,1.0
0.4376,0.866025,-0.5,-0.974928,-0.222521,9,4,11,6,0.4,0,304.36,7,van,Medium,Sunny,6.83
0.4016,-0.5,0.866025,0.0,1.0,12,4,7,2,0.6667,0,321.31,9,car,Low,Sunny,1.0
4.8963,-0.866025,0.5,0.974928,-0.222521,10,0,6,5,0.0,1,164.27,8,van,Normal,Sandstorm,90.0
3.948,0.965926,-0.258819,0.433884,-0.900969,11,8,14,5,0.6154,1,259.25,1,car,High,Rainy,90.0
0.4288,0.0,-1.0,0.781831,0.62349,10,3,9,5,0.375,0,168.2,0,van,Normal,Sunny,8.69
5.6114,-0.965926,0.258819,0.433884,-0.900969,7,4,8,3,0.5714,1,338.27,6,car,Normal,Sunny,73.56
3.7302,0.965926,-0.258819,-0.781831,0.62349,9,0,10,9,0.0,1,261.92,3,van,Medium,Sunny,76.04
0.235,0.965926,-0.258819,0.433884,-0.900969,11,2,3,0,1.0,0,155.26,3,motorcycle,High,Rainy,12.92
0.4153,-0.866025,-0.5,0.433884,-0.900969,3,2,5,2,0.5,0,179.32,0,car,Medium,Sunny,15.42
0.2285,0.258819,-0.965926,-0.781831,0.62349,2,2,8,5,0.2857,0,65.93,9,car,Jam,Sunny,13.06
1.0179,-0.258819,-0.965926,-0.781831,0.62349,4,4,6,1,0.8,0,338.76,0,car,Jam,Foggy,33.98
1.1236,-1.0,-0.0,0.0,1.0,7,4,10,5,0.4444,0,91.82,6,car,Medium,Sunny,33.14
1.1216,-0.707107,-0.707107,-0.974928,-0.222521,10,2,7,4,0.3333,0,65.29,9,motorcycle,Normal,Sunny,18.26
0.1612,-1.0,-0.0,-0.974928,-0.222521,6,1,8,6,0.1429,0,162.76,0,car,High,Rainy,2.48
0.2848,0.866025,-0.5,-0.781831,0.62349,12,6,13,6,0.5,0,261.42,6,car,Normal,Rainy,10.85
1.415,1.0,0.0,-0.974928,-0.222521,4,2,13,10,0.1667,0,245.77,9,car,High,Sunny,36.9
1.9959,0.5,-0.866025,0.0,1.0,6,4,6,1,0.8,0,91.65,4,motorcycle,Medium,Sunny,29.32
0.1622,0.707107,-0.707107,-0.974928,-0.222521,12,2,7,4,0.3333,0,95.38,2,car,Normal,Sunny,1.0
0.3272,0.258819,-0.965926,-0.974928,-0.222521,3,1,11,9,0.1,0,84.83,7,van,Medium,Sunny,1.0
2.9192,-0.965926,0.258819,0.433884,-0.900969,10,9,14,4,0.6923,1,217.16,9,car,Medium,Sunny,29.67
0.3454,0.866025,-0.5,0.0,1.0,2,8,10,1,0.8889,0,344.56,5,car,Jam,Sunny,12.5
1.0898,0.866025,-0.5,0.781831,0.62349,11,2,3,0,1.0,0,320.19,0,van,Normal,Windy,30.57
0.3155,0.707107,-0.707107,0.781831,0.62349,4,4,10,5,0.4444,1,181.62,6,car,Jam,Sandstorm,30.74
2.4349,0.258819,-0.965926,-0.781831,0.62349,8,3,12,8,0.2727,1,136.02,2,van,Low,Foggy,26.16
0.1627,0.707107,-0.707107,0.0,1.0,9,3,15,11,0.2143,1,142.46,9,car,High,Sandstorm,8.87
0.8276,0.707107,-0.707107,-0.974928,-0.222521,5,5,15,9,0.3571,1,290.24,2,van,Jam,Sunny,45.82
2.7001,-0.707107,-0.707107,0.781831,0.62349,7,1,11,9,0.1,0,234.21,6,van,Normal,Sunny,65.26
1.9729,0.965926,-0.258819,-0.974928,-0.222521,10,8,10,1,0.8889,0,14.86,6,van,Low,Sunny,8.9
0.7111,0.866025,-0.5,0.0,1.0,11,1,5,3,0.25,0,27.23,4,car,High,Sunny,11.58
0.5691,-0.866025,0.5,0.781831,0.62349,2,10,14,3,0.7692,0,173.29,7,van,High,Sunny,29.23
0.8858,1.0,0.0,0.0,1.0,6,3,9,5,0.375,0,191.64,8,motorcycle,Normal,Sandstorm,17.52
0.3247,0.965926,-0.258819,0.433884,-0.900969,11,7,11,3,0.7,0,345.82,6,car,Medium,Sunny,6.8
1.005,0.965926,-0.258819,-0.974928,-0.222521,7,10,12,1,0.9091,0,50.79,7,car,High,Sunny,22.6
1.0215,-0.707107,-0.707107,0.974928,-0.222521,1,1,3,1,0.5,0,290.77,0,motorcycle,Normal,Sunny,19.13
0.743,-0.965926,-0.258819,0.433884,-0.900969,2,6,7,0,1.0,0,322.38,2,car,Medium,Foggy,17.37
2.8586,-0.965926,-0.258819,-0.433884,-0.900969,10,3,11,7,0.3,1,135.95,4,van,Medium,Windy,90.0
0.3997,-0.965926,-0.258819,0.433884,-0.900969,6,2,9,6,0.25,0,58.25,1,van,Normal,Sunny,4.74
0.2189,1.0,0.0,-0.974928,-0.222521,9,7,11,3,0.7,0,88.67,4,car,High,Sunny,5.47
0.671,0.258819,-0.965926,0.781831,0.62349,11,1,10,8,0.1111,1,238.6,0,van,Normal,Rainy,2.64
1.2433,-0.866025,-0.5,0.781831,0.62349,2,0,3,2,0.0,1,25.12,3,van,Jam,Sunny,69.89
0.9986,-0.965926,-0.258819,0.781831,0.62349,6,2,6,3,0.4,0,318.82,0,car,Medium,Windy,28.27
0.9573,0.258819,-0.965926,0.781831,0.62349,2,4,8,3,0.5714,0,272.38,4,motorcycle,Medium,Windy,7.73
0.3791,-0.866025,0.5,0.0,1.0,11,3,8,4,0.4286,0,286.0,4,car,Medium,Windy,1.0
0.4346,-0.866025,0.5,0.0,1.0,6,0,3,2,0.0,0,266.52,4,car,Medium,Sunny,3.04
0.6949,-0.965926,0.258819,0.0,1.0,11,1,3,1,0.5,1,46.33,9,motorcycle,High,Rainy,15.64
0.6448,-0.965926,0.258819,0.781831,0.62349,4,3,6,2,0.6,0,263.12,5,car,Medium,Sunny,9.95
3.1367,-0.5,0.866025,-0.433884,-0.900969,2,3,14,10,0.2308,0,215.71,1,motorcycle,High,Sunny,18.53
1.4201,-0.965926,0.258819,0.781831,0.62349,11,8,15,6,0.5714,0,18.35,6,car,Medium,Sunny,28.12
0.6664,-0.707107,-0.707107,-0.433884,-0.900969,8,4,13,8,0.3333,0,102.47,9,car,Normal,Sunny,9.75
3.1276,0.0,-1.0,0.0,1.0,3,0,15,14,0.0,1,152.32,2,car,Low,Sunny,32.43
1.6887,0.0,-1.0,-0.974928,-0.222521,9,11,15,3,0.7857,0,195.45,0,van,High,Sandstorm,79.37
0.3043,-0.965926,0.258819,0.974928,-0.222521,6,4,11,6,0.4,0,64.99,9,van,Medium,Rainy,5.89
0.0508,0.258819,-0.965926,0.433884,-0.900969,1,3,4,0,1.0,1,189.8,1,motorcycle,Medium,Sunny,1.0
0.3135,-0.866025,-0.5,-0.433884,-0.900969,4,1,7,5,0.1667,1,344.74,8,motorcycle,Medium,Sandstorm,20.96
1.9449,-0.5,-0.866025,-0.781831,0.62349,10,0,12,11,0.0,0,127.66,4,van,Medium,Foggy,29.09
2.5777,0.0,-1.0,-0.974928,-0.222521,2,6,8,1,0.8571,0,54.53,7,van,Medium,Sunny,57.79
0.2283,-0.258819,-0.965926,0.974928,-0.222521,5,5,6,0,1.0,1,168.74,7,van,Medium,Windy,16.12
2.0662,0.965926,-0.258819,0.974928,-0.222521,4,2,3,0,1.0,0,162.21,8,motorcycle,Jam,Foggy,46.08
1.9931,-1.0,-0.0,0.974928,-0.222521,9,6,7,0,1.0,0,330.19,7,van,Normal,Sandstorm,59.19
4.1591,0.965926,-0.258819,0.0,1.0,11,2,7,4,0.3333,0,166.45,5,motorcycle,Medium,Sunny,40.92
2.7261,0.965926,-0.258819,0.974928,-0.222521,10,8,13,4,0.6667,0,87.6,2,car,Low,Rainy,23.55
3.992,0.5,-0.866025,-0.974928,-0.222521,9,0,13,12,0.0,1,80.81,9,car,High,Windy,90.0
1.7576,-0.707107,-0.707107,0.781831,0.62349,2,1,4,2,0.3333,1,12.44,1,van,Medium,Sunny,49.43
1.7026,0.258819,-0.965926,0.974928,-0.222521,11,8,9,0,1.0,0,266.9,3,car,Medium,Sunny,32.41
0.8022,-0.866025,0.5,0.0,1.0,2,8,14,5,0.6154,1,96.41,2,car,High,Sunny,10.84
2.4091,-0.707107,0.707107,0.781831,0.62349,5,7,9,1,0.875,1,283.66,4,motorcycle,Medium,Sunny,22.32
0.3117,0.0,-1.0,0.0,1.0,10,14,15,0,1.0,1,198.12,2,car,Normal,Sunny,1.0
0.9688,-0.5,0.866025,0.433884,-0.900969,3,3,4,0,1.0,1,256.19,8,car,Medium,Sunny,21.11
1.8458,0.965926,-0.258819,0.974928,-0.222521,3,4,7,2,0.6667,0,73.15,4,car,Low,Sandstorm,26.68
4.2114,0.866025,-0.5,-0.781831,0.62349,1,4,14,9,0.3077,0,55.8,8,car,High,Windy,90.0
0.7018,0.258819,-0.965926,-0.433884,-0.900969,5,6,12,5,0.5455,1,150.53,0,van,High,Sunny,23.28
2.7684,-0.5,0.866025,0.974928,-0.222521,6,0,6,5,0.0,1,128.44,4,motorcycle,High,Sunny,40.46
0.9164,-0.5,-0.866025,0.433884,-0.900969,6,8,14,5,0.6154,0,182.21,5,motorcycle,High,Sunny,4.63
2.8227,-1.0,-0.0,-0.781831,0.62349,1,6,7,0,1.0,0,269.39,8,van,High,Sunny,90.0
0.5162,-0.965926,-0.258819,0.781831,0.62349,3,1,13,11,0.0833,0,327.19,7,van,Medium,Windy,20.21
2.2027,-0.5,-0.866025,0.781831,0.62349,1,3,7,3,0.5,0,213.95,6,car,Normal,Sunny,13.69
1.0095,-0.707107,0.707107,0.433884,-0.900969,3,6,7,0,1.0,1,81.31,8,motorcycle,Normal,Foggy,1.0
0.3585,-0.5,0.866025,0.0,1.0,8,2,7,4,0.3333,0,106.35,3,car,Jam,Sunny,1.0
0.9554,-0.258819,-0.965926,0.433884,-0.900969,1,4,7,2,0.6667,0,326.03,9,car,Jam,Sunny,32.96
3.8792,-1.0,-0.0,0.781831,0.62349,2,7,10,2,0.7778,1,75.47,9,motorcycle,High,Rainy,85.25
0.4197,-0.866025,-0.5,-0.781831,0.62349,7,10,13,2,0.8333,0,34.17,9,motorcycle,Normal,Sunny,2.19
0.2698,-0.866025,-0.5,-0.974928,-0.222521,7,7,11,3,0.7,0,331.62,5,car,Normal,Sunny,1.0
1.6141,0.965926,-0.258819,0.0,1.0,11,0,3,2,0.0,0,9.6,0,van,High,Sunny,45.25
0.2245,0.707107,-0.707107,0.433884,-0.900969,7,0,10,9,0.0,1,269.61,8,car,Normal,Windy,7.91
4.8802,-0.5,0.866025,0.781831,0.62349,12,6,8,1,0.8571,1,52.42,4,car,Medium,Sunny,48.86
4.7648,0.5,-0.866025,-0.433884,-0.900969,9,2,3,0,1.0,0,239.89,8,car,Normal,Sandstorm,90.0
2.9635,-0.965926,-0.258819,0.433884,-0.900969,7,1,7,5,0.1667,1,67.12,0,car,Normal,Windy,62.43
1.0934,-0.707107,0.707107,-0.781831,0.62349,5,8,15,6,0.5714,1,322.97,0,van,Medium,Rainy,11.99
5.3732,-0.866025,-0.5,0.781831,0.62349,2,0,7,6,0.0,0,17.95,3,car,Jam,Windy,90.0
3.9677,0.707107,-0.707107,0.433884,-0.900969,9,2,12,9,0.1818,1,109.62,8,van,High,Sandstorm,90.0
0.6663,-0.866025,0.5,-0.781831,0.62349,12,2,5,2,0.5,1,281.89,0,car,Medium,Windy,15.5
4.3357,1.0,0.0,0.0,1.0,5,0,14,13,0.0,1,204.23,1,motorcycle,Medium,Sunny,42.32
0.4648,-1.0,-0.0,0.781831,0.62349,5,7,13,5,0.5833,1,151.87,4,van,Jam,Windy,16.15
0.9165,0.5,-0.866025,-0.974928,-0.222521,2,2,5,2,0.5,1,156.79,8,motorcycle,Medium,Windy,22.3
0.2011,-0.866025,-0.5,0.0,1.0,8,1,11,9,0.1,0,180.83,1,car,Medium,Sunny,5.07
1.2695,-0.5,-0.866025,0.781831,0.62349,4,8,15,6,0.5714,0,358.15,7,van,Medium,Windy,25.79
0.8355,-0.707107,-0.707107,-0.781831,0.62349,1,6,14,7,0.4615,1,242.51,4,motorcycle,Normal,Sunny,1.0
0.7192,0.0,-1.0,-0.433884,-0.900969,1,1,12,10,0.0909,0,175.34,7,car,Low,Sunny,11.1
0.9442,-0.5,-0.866025,0.0,1.0,5,2,12,9,0.1818,1,115.87,7,car,High,Sunny,17.27
0.6373,-0.707107,0.707107,-0.974928,-0.222521,6,4,9,4,0.5,1,181.37,9,car,Medium,Sunny,2.28
1.1498,-0.866025,0.5,0.433884,-0.900969,6,3,4,0,1.0,0,332.14,0,car,Normal,Sunny,5.85
3.7411,-0.258819,-0.965926,0.433884,-0.900969,9,1,3,1,0.5,0,78.83,6,car,Normal,Sunny,50.66
0.403,-0.5,0.866025,-0.781831,0.62349,7,3,6,2,0.6,1,124.37,4,car,Jam,Sunny,11.89
2.5078,-0.707107,0.707107,0.974928,-0.222521,10,2,6,3,0.4,0,23.4,3,car,Medium,Sunny,22.92
1.3559,-0.866025,-0.5,0.974928,-0.222521,4,12,14,1,0.9231,1,226.52,7,van,Medium,Sunny,46.53
1.5768,-0.866025,-0.5,-0.433884,-0.900969,3,12,13,0,1.0,0,276.13,5,car,Low,Sunny,10.6
1.0734,1.0,0.0,0.781831,0.62349,7,2,7,4,0.3333,0,227.53,4,car,Jam,Foggy,31.37
0.559,-0.5,-0.866025,0.0,1.0,2,2,7,4,0.3333,0,292.26,6,van,High,Sandstorm,24.77
1.6864,0.707107,-0.707107,0.0,1.0,10,6,12,5,0.5455,0,277.47,5,car,Medium,Sunny,31.45
1.8092,0.866025,-0.5,0.974928,-0.222521,3,9,11,1,0.9,0,350.09,3,car,Normal,Sunny,42.76
0.5166,-0.866025,0.5,0.0,1.0,11,8,14,5,0.6154,0,162.88,3,car,Medium,Sunny,9.44
0.3099,0.5,-0.866025,0.433884,-0.900969,12,4,12,7,0.3636,0,30.27,2,car,High,Sunny,1.0
1.1985,-0.866025,-0.5,-0.781831,0.62349,7,8,11,2,0.8,0,192.74,2,car,High,Sunny,23.81
2.2637,-0.866025,0.5,0.781831,0.62349,4,2,13,10,0.1667,0,277.56,4,car,Jam,Windy,72.66
2.8715,-0.866025,-0.5,0.0,1.0,5,3,14,10,0.2308,0,146.5,1,car,Medium,Windy,64.79
3.4665,-0.965926,0.258819,0.0,1.0,6,1,7,5,0.1667,0,161.72,8,motorcycle,Normal,Sunny,35.07
1.5727,-0.965926,0.258819,0.781831,0.62349,6,5,6,0,1.0,0,265.45,5,motorcycle,Medium,Windy,13.02
0.8607,-0.258819,-0.965926,-0.433884,-0.900969,1,13,14,0,1.0,0,6.06,6,car,High,Sunny,21.68
1.1029,-0.707107,0.707107,0.433884,-0.900969,3,4,5,0,1.0,1,236.62,5,car,Normal,Sandstorm,9.2
0.3393,-0.707107,0.707107,0.974928,-0.222521,10,0,6,5,0.0,1,254.6,8,car,Normal,Foggy,5.47
0.5778,0.258819,-0.965926,-0.974928,-0.222521,1,3,4,0,1.0,1,349.44,8,motorcycle,High,Sunny,13.8
1.0507,-0.965926,0.258819,0.974928,-0.222521,6,2,13,10,0.1667,1,262.78,4,motorcycle,Medium,Sandstorm,14.52
0.8579,0.707107,-0.707107,-0.433884,-0.900969,11,13,14,0,1.0,1,47.12,3,car,High,Sandstorm,36.93
1.2061,0.965926,-0.258819,-0.781831,0.62349,2,2,8,5,0.2857,0,179.39,9,car,Normal,Sunny,1.0
0.2994,-0.707107,-0.707107,0.781831,0.62349,12,1,4,2,0.3333,0,146.14,5,car,Normal,Sunny,8.59
0.3701,-0.866025,-0.5,0.0,1.0,6,3,6,2,0.6,1,144.34,7,motorcycle,Normal,Sandstorm,6.55
2.309,-0.707107,-0.707107,0.781831,0.62349,6,7,10,2,0.7778,1,282.63,1,motorcycle,Medium,Sunny,36.1
0.5007,-0.965926,0.258819,0.781831,0.62349,9,2,7,4,0.3333,1,209.2,3,car,High,Sunny,1.0
0.5814,0.0,-1.0,-0.974928,-0.222521,10,9,12,2,0.8182,0,263.11,2,van,Medium,Windy,1.31
1.2096,-0.965926,0.258819,-0.781831,0.62349,6,0,13,12,0.0,0,268.49,4,car,Medium,Sunny,18.74
0.4563,-0.707107,0.707107,0.433884,-0.900969,1,7,8,0,1.0,0,247.8,5,van,Normal,Sunny,7.9
3.1614,0.965926,-0.258819,0.0,1.0,12,5,10,4,0.5556,0,272.8,9,motorcycle,High,Foggy,57.78
0.3349,-0.258819,-0.965926,-0.974928,-0.222521,1,1,3,1,0.5,0,78.68,1,car,Jam,Sunny,11.08
1.1068,0.707107,-0.707107,-0.781831,0.62349,11,3,4,0,1.0,1,35.54,9,car,High,Sunny,21.02
0.5427,-0.965926,-0.258819,0.974928,-0.222521,6,0,7,6,0.0,0,58.05,8,van,Normal,Windy,5.89
1.2819,-0.258819,-0.965926,-0.433884,-0.900969,7,3,4,0,1.0,0,291.15,4,car,Medium,Sunny,4.99
0.6889,0.5,-0.866025,-0.433884,-0.900969,10,0,3,2,0.0,0,344.18,2,motorcycle,Normal,Windy,9.71
1.0806,0.5,-0.866025,0.433884,-0.900969,12,10,11,0,1.0,0,337.26,8,car,Low,Windy,28.56
3.5262,0.0,-1.0,0.974928,-0.222521,2,2,3,0,1.0,0,4.62,1,motorcycle,Normal,Sunny,33.67
0.5752,0.965926,-0.258819,0.781831,0.62349,10,2,6,3,0.4,0,358.23,9,car,Normal,Sunny,1.0
0.5706,0.965926,-0.258819,0.781831,0.62349,8,0,12,11,0.0,0,319.15,9,car,Normal,Foggy,7.99
0.8186,-0.866025,-0.5,0.974928,-0.222521,5,0,5,4,0.0,0,71.59,2,car,High,Rainy,28.13
4.4831,-0.5,0.866025,-0.974928,-0.222521,6,0,5,4,0.0,1,200.66,5,car,Normal,Sunny,22.34
1.0149,-0.5,-0.866025,-0.974928,-0.222521,10,0,12,11,0.0,0,354.46,5,car,High,Sunny,21.12
3.5697,-0.707107,0.707107,0.0,1.0,2,1,3,1,0.5,0,169.56,7,van,Jam,Sunny,90.0
0.9342,0.866025,-0.5,0.0,1.0,7,6,7,0,1.0,0,343.24,7,car,Medium,Rainy,21.24
3.4218,-0.5,0.866025,0.433884,-0.900969,9,7,9,1,0.875,0,195.77,9,car,Medium,Sandstorm,63.17
1.6275,-0.707107,-0.707107,-0.974928,-0.222521,7,2,3,0,1.0,0,123.97,0,car,High,Sunny,48.56
1.8717,-1.0,-0.0,0.433884,-0.900969,6,10,11,0,1.0,0,57.79,8,car,Low,Rainy,42.26
0.2825,0.965926,-0.258819,-0.974928,-0.222521,7,5,8,2,0.7143,0,37.47,8,motorcycle,Medium,Sunny,1.0
0.2454,-0.866025,-0.5,-0.433884,-0.900969,7,0,7,6,0.0,0,254.41,7,motorcycle,Medium,Sunny,1.0
3.0547,0.0,-1.0,-0.433884,-0.900969,10,4,10,5,0.4444,0,117.93,2,car,High,Windy,68.86
3.0189,-0.707107,0.707107,0.433884,-0.900969,10,2,3,0,1.0,1,146.78,7,van,High,Sunny,67.22
11.0274,-0.965926,0.258819,0.0,1.0,12,4,10,5,0.4444,0,337.4,4,van,High,Windy,90.0
0.2694,-0.866025,0.5,0.781831,0.62349,1,2,9,6,0.25,1,71.94,2,motorcycle,Medium,Sunny,1.0
1.7533,-0.707107,0.707107,-0.974928,-0.222521,4,1,3,1,0.5,0,134.38,3,car,Medium,Sandstorm,26.94
0.4179,-1.0,-0.0,0.974928,-0.222521,11,10,13,2,0.8333,0,327.44,4,car,High,Foggy,12.78
0.5469,0.5,-0.866025,-0.974928,-0.222521,8,2,8,5,0.2857,1,338.61,7,car,High,Sunny,19.72
0.6858,0.5,-0.866025,0.974928,-0.222521,5,1,3,1,0.5,0,288.99,2,motorcycle,Medium,Sunny,4.97
1.5892,-0.866025,0.5,0.0,1.0,8,3,7,3,0.5,1,137.93,2,van,Jam,Windy,56.69
0.5881,-0.866025,-0.5,-0.433884,-0.900969,6,5,12,6,0.4545,1,45.17,3,car,High,Sunny,31.12
1.1411,-0.707107,0.707107,-0.781831,0.62349,11,1,8,6,0.1429,1,284.19,4,car,Medium,Sandstorm,9.1
2.4362,-0.965926,0.258819,0.433884,-0.900969,7,2,8,5,0.2857,1,302.05,9,van,Low,Sunny,19.42
3.2271,-0.866025,-0.5,0.0,1.0,6,0,3,2,0.0,0,257.34,2,motorcycle,Normal,Sunny,45.33
2.1339,0.866025,-0.5,0.974928,-0.222521,8,2,3,0,1.0,0,121.46,9,car,High,Rainy,47.15
1.6977,-0.5,0.866025,-0.781831,0.62349,3,1,6,4,0.2,0,234.87,0,van,Normal,Sunny,24.73
0.966,0.5,-0.866025,0.974928,-0.222521,10,5,6,0,1.0,0,252.82,5,car,Medium,Sunny,34.18
0.6437,0.5,-0.866025,0.0,1.0,3,10,11,0,1.0,0,319.47,8,car,Medium,Sunny,20.16
1.8442,0.866025,-0.5,-0.974928,-0.222521,1,6,9,2,0.75,0,50.1,3,van,High,Sandstorm,85.19
0.4072,0.965926,-0.258819,0.781831,0.62349,1,3,4,0,1.0,0,94.98,2,van,High,Rainy,6.6
1.2376,0.0,-1.0,0.0,1.0,1,9,11,1,0.9,1,145.33,6,motorcycle,High,Sunny,21.33
0.3978,-0.866025,0.5,-0.433884,-0.900969,2,11,15,3,0.7857,0,292.19,2,car,Medium,Sunny,8.48
1.0627,-0.866025,0.5,0.974928,-0.222521,1,4,14,9,0.3077,0,321.73,0,car,Normal,Sunny,24.5
0.4062,-0.5,-0.866025,0.0,1.0,4,12,15,2,0.8571,0,100.23,0,car,Medium,Windy,18.66
0.7554,0.258819,-0.965926,0.0,1.0,12,3,9,5,0.375,0,181.49,4,car,Normal,Sunny,6.52
